ID,PCP_Z1,PCP_Z2,PCP_Z3,PCP_Z4,PCP_Z5
Seq_6804,0.009,-0.811,-0.63,-0.582,0.213
Seq_6805,0.052,-0.673,-0.14,-0.214,0.281
Seq_6806,0.214,-0.474,-0.267,-0.392,0.136
Seq_6807,0.272,-0.43,-0.338,-0.485,0.234
Seq_6808,0.032,-0.67,-0.191,-0.488,0.155
Seq_6809,0.082,-0.566,-0.045,-0.278,0.101
Seq_6810,0.08,-0.496,-0.291,-0.29,0.105
Seq_6811,0.102,-0.567,0.064,-0.451,0.097
Seq_6812,0.213,-0.425,-0.262,-0.412,0.143
Seq_6813,-0.081,-0.573,-0.275,-0.425,0.077
Seq_6814,0.245,-0.54,-0.349,-0.429,0.139
Seq_6815,0.271,-0.575,-0.166,-0.549,0.111
Seq_6816,0.036,-0.547,-0.298,-0.403,0.088
Seq_6817,0.284,-0.527,-0.27,-0.357,0.155
Seq_6818,-0.092,-0.773,0.011,-0.315,0.093
Seq_6819,0.202,-0.824,-0.218,-0.523,0.054
Seq_6820,0.078,-0.981,-0.027,-0.654,0.176
Seq_6821,0.137,-0.838,-0.255,-0.508,0.229
Seq_6822,0.385,-0.731,-0.204,-0.379,0.221
Seq_6823,0.258,-0.346,-0.206,-0.447,-0.047
Seq_6824,0.394,-0.339,-0.125,-0.467,0.016
Seq_6825,0.176,-0.004,-0.167,-0.218,0.023
Seq_6826,0.142,-0.608,-0.17,-0.423,0.096
Seq_6827,-0.015,-0.145,-0.207,-0.261,0.058
Seq_6828,0.319,-0.581,-0.427,-0.443,0.199
Seq_6829,0.117,-0.737,-0.337,-0.506,0.161
Seq_6830,0.036,-0.596,-0.042,-0.38,0.128
Seq_6831,0.077,-0.537,-0.181,-0.378,0.041
Seq_6832,0.182,-1.144,-0.147,-0.369,0.291
Seq_6833,0.287,-0.386,-0.035,-0.543,0.043
Seq_6834,-0.054,-0.516,-0.311,-0.517,0.106
Seq_6835,0.434,-0.447,-0.101,-0.527,0.24
Seq_6836,0.321,-0.407,-0.284,-0.581,-0.004
Seq_6837,0.147,-0.649,-0.186,-0.277,0.063
Seq_6838,0.095,-0.61,-0.153,-0.325,0.174
Seq_6839,-0.38,-0.473,-0.532,-0.346,0.082
Seq_6840,0.178,-0.419,-0.276,-0.45,0.072
Seq_6841,0.038,-0.617,-0.155,-0.404,0.182
Seq_6842,0.071,-0.532,-0.416,-0.242,0.189
Seq_6843,0.179,-0.446,-0.191,-0.371,0.114
Seq_6844,0.007,-0.709,-0.205,-0.453,0.332
Seq_6845,0.005,-0.339,-0.365,-0.385,-0.024
Seq_6846,0.12,-0.418,-0.283,-0.408,0.052
Seq_6847,0.477,-0.228,0.348,-0.505,-0.029
Seq_6848,0.085,-0.82,-0.417,-0.333,0.437
Seq_6849,0.169,-0.611,-0.056,-0.403,0.034
Seq_6850,0.146,-0.312,-0.182,-0.327,0.229
Seq_6851,-0.304,-0.341,-0.371,-0.184,0.108
Seq_6852,0.314,-0.481,-0.281,-0.241,0.095
Seq_6853,0.209,-0.886,-0.228,-0.55,0.183
Seq_6854,0.1,-0.455,-0.336,-0.418,0.198
Seq_6855,-0.035,-0.54,-0.366,-0.284,0.21
Seq_6856,0.172,-0.288,-0.484,-0.395,0.107
Seq_6857,0.102,-0.677,-0.161,-0.504,0.197
Seq_6858,0.082,-0.722,-0.292,-0.433,0.172
Seq_6859,0.104,-0.412,-0.328,-0.305,0.263
Seq_6860,0.045,-0.643,-0.14,-0.204,0.341
Seq_6861,0.372,-0.545,-0.301,-0.488,0.015
Seq_6862,0.053,-0.263,-0.391,-0.454,0.084
Seq_6863,0.061,-0.234,-0.422,-0.335,-0.068
Seq_6864,0.143,-0.441,-0.31,-0.522,0.155
Seq_6865,0.051,-1.016,-0.101,-0.437,-0.031
Seq_6866,-0.046,-0.23,-0.631,-0.256,0.01
Seq_6867,0.652,-0.642,-0.011,-0.945,-0.027
Seq_6868,0.238,-0.356,-0.425,-0.485,0.133
Seq_6869,-0.053,-0.509,-0.262,-0.414,0.114
Seq_6870,0.121,-0.262,-0.199,-0.285,0.069
Seq_6871,-0.149,-0.605,-0.245,-0.4,0.176
Seq_6872,-0.163,-0.503,0.012,-0.396,0.212
Seq_6873,0.128,-0.979,-0.034,-0.51,0.149
Seq_6874,-0.222,-0.35,-0.23,-0.483,0.046
Seq_6875,0.29,-0.866,-0.122,-0.42,0.206
Seq_6876,0.554,0.472,-1.101,0.57,-0.007
Seq_6877,-0.08,-0.84,-0.296,-0.447,0.26
Seq_6878,0.129,-0.713,-0.303,-0.532,0.121
Seq_6879,0.07,-0.282,-0.137,-0.417,0.032
Seq_6880,0.204,-0.249,-0.268,-0.42,0.036
Seq_6881,0.037,-0.468,-0.252,-0.316,0.061
Seq_6882,0.154,-0.456,-0.16,-0.317,-0.073
Seq_6883,0.396,-0.38,-0.16,-0.406,0.195
Seq_6884,0.417,-0.259,-0.295,-0.306,0.126
Seq_6885,0.03,-0.638,-0.219,-0.387,0.14
Seq_6886,0.064,-0.593,-0.295,-0.481,0.119
Seq_6887,-0.014,-0.836,-0.27,-0.474,0.352
Seq_6888,0.08,-0.323,-0.199,-0.262,0.155
Seq_6889,-0.022,-0.321,-0.34,-0.422,0.083
Seq_6890,0.08,-0.442,-0.233,-0.271,0.083
Seq_6891,0.113,-0.468,-0.361,-0.45,0.211
Seq_6892,0.118,-0.46,-0.37,-0.368,0.095
Seq_6893,0.004,-0.304,-0.166,-0.258,0.05
Seq_6894,0.379,-0.163,-0.255,-0.688,0.104
Seq_6895,-0.409,-0.871,-0.241,-0.365,0.25
Seq_6896,0.181,-0.352,-0.16,-0.572,0.108
Seq_6897,0.113,-0.578,-0.253,-0.374,0.111
Seq_6898,-0.149,-0.394,-0.358,-0.446,0.17
Seq_6899,-0.131,-0.124,-0.209,-0.336,0.117
Seq_6900,0.138,-0.464,-0.486,-0.482,0.254
Seq_6901,0.417,-0.357,-0.173,-0.386,0.049
Seq_6902,0.045,-0.583,-0.229,-0.366,-0.006
Seq_6903,0.16,-0.538,-0.195,-0.403,0.175
Seq_6904,0.18,-0.712,-0.287,-0.351,0.109
Seq_6905,-0.23,-0.604,-0.524,-0.281,0.361
Seq_6906,-0.552,-0.538,-0.173,-0.347,0.07
Seq_6907,0.23,-0.554,-0.233,-0.403,0.291
Seq_6908,0.097,-0.501,-0.556,-0.285,0.058
Seq_6909,0.319,-0.057,-0.512,0.189,-0.07
Seq_6910,0.164,-0.569,-0.332,-0.551,0.285
Seq_6911,0.175,-0.366,-0.345,-0.383,0.262
Seq_6912,0.249,-0.836,-0.236,-0.458,0.287
Seq_6913,0.437,-0.337,0.078,-0.306,-0.108
Seq_6914,0.556,-0.276,-0.529,-0.242,0.041
Seq_6915,0.13,-0.677,-0.272,-0.676,0.122
Seq_6916,0.187,-0.281,-0.289,-0.347,0.13
Seq_6917,0.248,-0.428,-0.486,-0.372,0.189
Seq_6918,0.157,-0.779,-0.108,-0.443,0.141
Seq_6919,0.13,-0.272,-0.195,-0.34,0.145
Seq_6920,-0.068,-0.574,-0.208,-0.333,0.338
Seq_6921,0.223,-0.484,-0.374,-0.359,0.162
Seq_6922,0.503,-0.314,-0.278,-0.338,0.191
Seq_6923,0.269,-0.668,-0.298,-0.408,0.09
Seq_6924,0.022,-0.505,-0.205,-0.552,0.096
Seq_6925,0.07,-0.37,-0.205,-0.415,0.076
Seq_6926,0.091,-0.343,-0.221,-0.428,-0.086
Seq_6927,0.145,-0.773,-0.51,-0.43,0.193
Seq_6928,0.206,-0.31,-0.133,-0.421,0.163
Seq_6929,-0.059,-0.484,-0.369,-0.515,0.244
Seq_6930,0.357,-0.814,-0.198,-0.396,0.239
Seq_6931,0.295,-0.962,-0.295,-0.61,0.334
Seq_6932,0.3,-0.225,-0.337,-0.445,0.125
Seq_6933,-0.078,-0.723,-0.267,-0.564,0.169
Seq_6934,0.141,-0.592,-0.37,-0.456,0.16
Seq_6935,0.326,-0.605,-0.268,-0.513,0.066
Seq_6936,0.171,-0.357,-0.368,-0.322,0.19
Seq_6937,0.189,-0.468,-0.18,-0.435,0.078
Seq_6938,-0.023,-0.29,-0.344,-0.361,0.135
Seq_6939,0.263,-0.696,-0.525,-0.167,0.122
Seq_6940,0.223,-0.421,-0.757,-0.229,0.143
Seq_6941,0.462,-0.499,-0.609,-0.172,0.21
Seq_6942,-0.097,-0.733,-0.453,-0.496,0.117
Seq_6943,0.251,-0.644,-0.166,-0.58,0.147
Seq_6944,0.261,-0.712,-0.389,-0.478,0.309
Seq_6945,0.436,-0.387,-0.065,-0.421,0.122
Seq_6946,-0.045,-0.352,-0.405,-0.397,0.037
Seq_6947,0.128,-0.366,-0.387,-0.346,0.263
Seq_6948,0.417,-0.479,-0.33,-0.528,0.292
Seq_6949,-0.093,-0.751,-0.129,-0.594,0.143
Seq_6950,-0.253,-0.313,-0.098,-0.252,0.196
Seq_6951,0.02,-0.856,-0.344,-0.51,0.077
Seq_6952,0.09,-0.34,-0.607,-0.461,0.121
Seq_6953,0.223,-0.135,-0.388,-0.362,0.07
Seq_6954,-0.17,-0.614,0.129,-0.416,-0.058
Seq_6955,-0.641,-0.958,-0.151,-0.349,0.142
Seq_6956,0.014,-0.315,-0.516,-0.502,0.081
Seq_6957,0.357,-0.414,0.085,-0.453,-0.12
Seq_6958,0.36,-0.58,0.075,-0.535,0.311
Seq_6959,0.357,-0.581,-0.085,-0.374,0.067
Seq_6960,0.441,-0.526,-0.138,-0.864,0.193
Seq_6961,0.067,-0.294,-0.151,-0.329,-0.001
Seq_6962,-0.05,-0.596,-0.406,-0.343,0.212
Seq_6963,0.41,-0.721,-0.095,-0.544,0.044
Seq_6964,0.197,-0.516,-0.058,-0.202,0.445
Seq_6965,0.161,-0.328,0.102,-0.308,-0.14
Seq_6966,-0.016,-0.383,-0.313,-0.234,0.134
Seq_6967,0.343,-0.396,-0.088,-0.674,0.045
Seq_6968,0.149,-0.035,-0.144,-0.241,-0.047
Seq_6969,0.208,-0.33,-0.508,-0.395,0.223
Seq_6970,0.08,0.003,-0.404,-0.417,-0.057
Seq_6971,0.056,-0.654,-0.214,-0.438,0.223
Seq_6972,0.275,-0.695,-0.037,-0.575,-0.062
Seq_6973,0.059,-0.498,-0.232,-0.426,-0.031
Seq_6974,0.146,-0.979,-0.392,-0.542,0.178
Seq_6975,-0.051,-0.738,-0.345,-0.544,0.023
Seq_6976,-0.036,-0.316,-0.192,-0.283,0.04
Seq_6977,-0.001,-0.603,-0.214,-0.354,0.26
Seq_6978,0.629,-0.572,-0.006,0.051,0.045
Seq_6979,0.156,-0.75,-0.385,-0.543,0.06
Seq_6980,-0.007,-0.415,-0.246,-0.493,0.109
Seq_6981,0.454,-0.386,-0.295,-0.638,0.197
Seq_6982,0.025,-0.377,-0.048,-0.375,0.049
Seq_6983,0.5,-0.758,-0.954,-0.127,0.016
Seq_6984,-0.139,-0.414,-0.359,-0.412,0.181
Seq_6985,0.119,-0.432,-0.543,-0.431,0.043
Seq_6986,0.032,-0.549,-0.269,-0.514,0.132
Seq_6987,0.033,-0.193,-0.401,-0.315,0.177
Seq_6988,-0.05,-0.386,-0.413,-0.401,0.134
Seq_6989,0.206,-0.957,-0.244,-0.448,0.108
Seq_6990,0.277,-0.329,-0.271,-0.591,0.064
Seq_6991,-0.638,-0.474,-0.293,-0.103,0.102
Seq_6992,0.3,-0.812,-0.14,-0.496,0.101
Seq_6993,0.336,-0.407,-0.01,-0.3,-0.017
Seq_6994,-0.003,-0.512,-0.386,-0.336,0.177
Seq_6995,0.221,-0.606,-0.166,-0.485,0.203
Seq_6996,0.471,-0.562,-0.265,-0.374,0.062
Seq_6997,0.079,-0.426,-0.422,-0.403,0.249
Seq_6998,0.038,-0.55,-0.262,-0.364,0.301
Seq_6999,0.588,-0.24,-0.327,-0.421,0.116
Seq_7000,0.473,-0.346,-0.297,-0.35,0.173
Seq_7001,0.855,-0.308,-0.771,0.28,-0.207
Seq_7002,0.131,-0.518,-0.268,-0.507,0.084
Seq_7003,0.386,-0.382,-0.471,-0.488,0.153
Seq_7004,0.029,-0.899,-0.423,-0.477,0.382
Seq_7005,0.012,-1.089,-0.24,-0.535,0.123
Seq_7006,0.315,-0.365,-0.194,-0.475,0.192
Seq_7007,0.085,-0.714,-0.278,-0.486,0.106
Seq_7008,0.201,-0.778,-0.227,-0.478,0.177
Seq_7009,0.0,-0.356,-0.214,-0.364,0.119
Seq_7010,0.488,-0.368,-0.001,-0.212,-0.036
Seq_7011,-0.202,-0.422,-0.216,-0.328,0.125
Seq_7012,0.466,-0.744,-0.295,-0.697,0.233
Seq_7013,0.086,-0.111,-0.051,-0.262,-0.082
Seq_7014,0.231,-0.206,-0.347,-0.322,0.081
Seq_7015,0.173,-0.531,-0.353,-0.418,0.079
Seq_7016,-0.029,-0.204,-0.462,-0.302,-0.001
Seq_7017,0.412,-0.477,-0.426,-0.282,0.233
Seq_7018,0.075,-0.364,-0.507,-0.439,0.202
Seq_7019,0.266,-0.309,0.039,-0.528,0.109
Seq_7020,0.282,-0.297,-0.165,-0.539,0.065
Seq_7021,0.235,-0.543,-0.19,-0.552,0.06
Seq_7022,-0.016,-0.437,-0.192,-0.382,0.088
Seq_7023,0.002,-0.273,-0.431,-0.45,0.103
Seq_7024,0.234,-0.388,-0.12,-0.436,0.12
Seq_7025,0.599,-0.462,0.415,-0.713,-0.086
Seq_7026,0.274,-0.367,-0.288,-0.47,0.09
Seq_7027,0.115,-0.457,-0.297,-0.519,0.21
Seq_7028,0.367,-0.625,-0.292,-0.523,0.124
Seq_7029,0.692,-0.39,-0.258,-0.531,0.211
Seq_7030,0.228,-0.326,-0.223,-0.318,0.272
Seq_7031,0.045,-0.269,-0.229,-0.516,-0.019
Seq_7032,-0.003,-0.726,-0.173,-0.325,0.231
Seq_7033,0.39,-0.457,-0.109,-0.457,0.006
Seq_7034,0.247,-0.746,-0.179,-0.386,0.142
Seq_7035,0.45,-0.475,-0.283,-0.552,0.155
Seq_7036,0.027,-0.332,-0.291,-0.325,0.154
Seq_7037,0.148,-0.432,-0.589,-0.389,0.14
Seq_7038,0.035,-0.873,-0.286,-0.466,0.225
Seq_7039,0.656,0.124,-0.696,0.056,-0.227
Seq_7040,0.19,-0.886,-0.231,-0.549,0.147
Seq_7041,-0.026,-0.553,-0.253,-0.426,0.228
Seq_7042,-0.027,-0.405,-0.27,-0.503,0.12
Seq_7043,0.172,-0.517,-0.478,-0.502,0.196
Seq_7044,0.15,-0.825,-0.257,-0.488,0.27
Seq_7045,0.107,-0.869,-0.174,-0.418,0.216
Seq_7046,-0.017,-0.499,-0.159,-0.259,0.223
Seq_7047,-0.01,0.058,-0.279,-0.234,-0.056
Seq_7048,0.471,-0.301,-0.411,-0.222,-0.155
Seq_7049,0.05,-0.686,-0.327,-0.421,0.196
Seq_7050,0.054,-0.706,-0.223,-0.43,0.186
Seq_7051,0.063,-0.32,-0.427,-0.425,0.066
Seq_7052,0.239,-0.26,-0.167,-0.393,0.046
Seq_7053,0.188,-0.447,-0.432,-0.386,0.117
Seq_7054,0.031,-0.421,-0.432,-0.411,0.135
Seq_7055,-0.929,-0.486,-0.149,-0.142,0.106
Seq_7056,-0.174,-0.355,-0.323,-0.336,0.089
Seq_7057,0.12,-0.05,-0.427,-0.405,0.006
Seq_7058,0.129,-0.206,-0.276,-0.477,0.003
Seq_7059,0.09,-0.742,-0.2,-0.389,0.168
Seq_7060,0.323,-0.675,-0.374,-0.293,0.274
Seq_7061,-0.045,-0.372,-0.175,-0.483,0.048
Seq_7062,0.235,-0.58,-0.403,-0.425,0.168
Seq_7063,0.427,-0.083,-0.434,-0.29,0.067
Seq_7064,0.037,-0.31,-0.047,-0.222,0.097
Seq_7065,0.045,-1.033,-0.245,-0.505,0.463
Seq_7066,0.044,-0.69,-0.404,-0.405,0.259
Seq_7067,0.018,-0.554,0.071,-0.411,0.187
Seq_7068,-0.055,-0.548,-0.43,-0.232,0.242
Seq_7069,0.328,-0.726,-0.09,-0.448,0.084
Seq_7070,-0.073,-0.971,0.059,-0.546,0.074
Seq_7071,0.166,-0.643,-0.564,-0.308,0.322
Seq_7072,0.406,-0.417,-0.404,-0.37,0.121
Seq_7073,-0.165,-0.563,-0.415,-0.541,0.151
Seq_7074,0.392,-0.424,-0.28,-0.417,0.191
Seq_7075,0.183,-0.363,-0.179,-0.416,0.048
Seq_7076,0.007,-0.323,-0.148,0.148,0.176
Seq_7077,0.723,-0.232,-0.241,-0.294,0.022
Seq_7078,0.148,-0.381,-0.283,-0.255,0.139
Seq_7079,0.204,-0.182,-0.248,-0.364,-0.032
Seq_7080,0.147,-0.575,-0.188,-0.434,0.201
Seq_7081,-0.112,-0.788,-0.459,-0.457,0.288
Seq_7082,0.281,-0.207,-0.837,-0.144,0.076
Seq_7083,0.264,-0.576,-0.156,-0.348,0.02
Seq_7084,0.113,-0.091,-0.233,-0.538,-0.055
Seq_7085,0.013,-0.306,-0.253,-0.291,0.195
Seq_7086,0.528,-0.578,-0.572,-0.129,0.063
Seq_7087,0.06,-0.295,-0.329,-0.418,0.134
Seq_7088,0.126,-0.546,-0.164,-0.412,0.087
Seq_7089,-0.595,-0.621,-0.167,-0.385,-0.0
Seq_7090,-0.126,-0.282,-0.628,-0.65,0.152
Seq_7091,0.034,-0.423,-0.208,-0.427,0.034
Seq_7092,-0.057,-0.955,-0.449,-0.476,0.301
Seq_7093,0.314,-0.513,-0.423,-0.393,0.139
Seq_7094,0.035,-0.469,-0.273,-0.26,0.232
Seq_7095,0.274,-0.711,-0.236,-0.229,0.222
Seq_7096,0.716,-0.757,-0.329,-0.257,0.206
Seq_7097,0.341,-0.296,-0.387,-0.258,0.081
Seq_7098,0.499,-0.438,-0.328,-0.522,0.04
Seq_7099,0.297,-0.644,-0.264,-0.349,0.136
Seq_7100,0.112,-0.435,-0.368,-0.434,0.184
Seq_7101,0.12,-0.598,-0.265,-0.535,0.089
Seq_7102,0.26,-0.29,-0.141,-0.299,0.001
Seq_7103,0.147,-0.567,-0.291,-0.434,0.204
Seq_7104,0.225,-0.868,-0.051,-0.459,0.345
Seq_7105,0.124,-0.34,-0.24,-0.381,0.158
Seq_7106,0.206,-0.41,-0.322,-0.322,0.105
Seq_7107,0.022,-0.467,-0.133,-0.364,0.172
Seq_7108,0.163,-0.197,-0.119,-0.345,-0.019
Seq_7109,0.515,-0.882,-0.294,-0.672,0.143
Seq_7110,-0.022,-0.538,-0.213,-0.316,0.1
Seq_7111,0.232,-0.548,-0.356,-0.511,0.18
Seq_7112,0.084,-0.553,-0.538,-0.464,0.123
Seq_7113,-0.277,-0.823,-0.211,-0.181,0.389
Seq_7114,-1.393,-0.868,-0.493,-0.289,0.036
Seq_7115,0.335,-0.376,-0.293,-0.503,0.209
Seq_7116,0.113,-0.687,-0.301,-0.559,0.108
Seq_7117,0.238,-0.373,-0.087,-0.589,0.101
Seq_7118,0.161,-0.371,-0.226,-0.291,0.102
Seq_7119,0.046,-0.406,-0.291,-0.434,0.143
Seq_7120,0.021,-0.592,-0.102,-0.47,0.071
Seq_7121,0.143,-0.191,-0.359,-0.462,0.026
Seq_7122,0.098,-0.31,-0.264,-0.439,0.146
Seq_7123,0.179,-0.354,-0.121,-0.321,0.119
Seq_7124,0.067,-0.379,-0.672,-0.239,0.123
Seq_7125,-0.934,-0.892,-0.567,-0.778,0.249
Seq_7126,0.508,-0.524,-0.594,-0.077,0.125
Seq_7127,0.031,-0.848,0.023,-0.66,0.125
Seq_7128,0.066,-0.817,-0.278,-0.461,0.272
Seq_7129,0.244,-0.786,-0.42,-0.499,0.123
Seq_7130,0.08,-0.068,-0.376,-0.243,0.081
Seq_7131,0.283,-0.555,0.043,-0.409,-0.077
Seq_7132,-0.025,-0.819,-0.36,-0.259,0.268
Seq_7133,0.042,-0.566,-0.003,-0.325,0.022
Seq_7134,-0.039,-0.278,-0.3,-0.325,0.179
Seq_7135,0.295,-0.515,-0.435,-0.546,0.186
Seq_7136,-0.034,-0.346,-0.258,-0.374,0.109
Seq_7137,0.182,-0.284,-0.298,-0.429,0.062
Seq_7138,0.05,-0.598,-0.336,-0.335,0.055
Seq_7139,0.167,-0.576,-0.263,-0.391,0.118
Seq_7140,0.163,-0.44,-0.18,-0.245,0.115
Seq_7141,0.153,-0.061,-0.665,-0.461,-0.036
Seq_7142,-0.141,-0.417,0.173,-0.329,-0.16
Seq_7143,0.555,-0.208,-0.341,-0.471,0.156
Seq_7144,0.037,-0.374,-0.392,-0.583,0.099
Seq_7145,-0.024,-0.475,-0.387,-0.531,0.081
Seq_7146,-0.391,-0.679,-0.611,-0.538,0.093
Seq_7147,0.015,-0.305,-0.296,-0.379,0.097
Seq_7148,0.181,0.046,-0.483,-0.325,0.089
Seq_7149,0.662,-0.541,-0.063,-0.502,0.198
Seq_7150,0.113,-0.432,-0.299,-0.486,0.217
Seq_7151,0.322,-0.784,-0.213,-0.625,0.243
Seq_7152,0.022,-0.178,-0.334,-0.364,0.106
Seq_7153,0.09,-0.49,-0.209,-0.381,0.155
Seq_7154,0.269,-0.145,-0.325,-0.421,0.145
Seq_7155,0.107,-0.432,-0.322,-0.383,0.126
Seq_7156,0.18,-0.549,-0.244,-0.442,0.119
Seq_7157,0.354,-0.385,-0.286,-0.46,0.182
Seq_7158,0.206,-0.426,-0.204,-0.497,0.019
Seq_7159,-0.019,-0.218,-0.263,-0.292,0.035
Seq_7160,0.245,-0.208,-0.302,-0.38,-0.002
Seq_7161,1.018,-0.219,-0.131,-0.834,0.126
Seq_7162,0.168,-0.488,-0.252,-0.461,0.151
Seq_7163,0.127,-0.55,-0.132,-0.393,0.101
Seq_7164,0.153,-0.403,-0.227,-0.372,0.175
Seq_7165,-0.035,-0.643,-0.236,-0.432,0.185
Seq_7166,0.167,-0.585,-0.137,-0.276,0.041
Seq_7167,0.628,-0.083,-0.361,-0.212,0.002
Seq_7168,0.03,-0.411,-0.396,-0.417,0.071
Seq_7169,1.264,-0.372,0.293,-0.993,0.265
Seq_7170,0.014,-0.477,-0.243,-0.565,0.058
Seq_7171,0.061,-0.377,-0.292,-0.433,0.002
Seq_7172,0.389,-0.415,-0.287,-0.41,0.192
Seq_7173,-0.026,-0.301,-0.412,-0.359,0.148
Seq_7174,0.283,-0.493,-0.138,-0.541,0.214
Seq_7175,0.181,-0.397,-0.36,-0.474,0.144
Seq_7176,0.576,-0.239,-0.247,-0.335,0.229
Seq_7177,0.066,-0.29,-0.334,-0.346,0.081
Seq_7178,0.201,-0.365,-0.217,-0.264,0.194
Seq_7179,0.189,-0.415,-0.391,-0.336,0.11
Seq_7180,-2.126,-1.132,-0.582,-0.282,0.144
Seq_7181,0.537,-0.505,0.087,-0.146,0.128
Seq_7182,0.563,-0.354,0.146,-0.355,-0.27
Seq_7183,0.115,-0.725,-0.233,-0.501,0.173
Seq_7184,0.083,-0.522,-0.656,-0.682,0.169
Seq_7185,0.147,-0.553,-0.313,-0.364,0.11
Seq_7186,-0.111,-0.517,-0.182,-0.409,0.045
Seq_7187,0.427,-0.615,-0.427,-0.357,0.165
Seq_7188,0.125,-0.523,-0.113,-0.475,-0.024
Seq_7189,-0.033,-0.397,-0.349,-0.465,0.039
Seq_7190,0.232,-0.887,-0.418,-0.576,0.164
Seq_7191,0.012,-0.267,-0.163,-0.35,0.101
Seq_7192,0.097,-0.284,-0.595,-0.412,0.245
Seq_7193,0.489,-0.495,-0.113,-0.428,0.2
Seq_7194,0.058,-0.296,-0.141,-0.439,0.13
Seq_7195,0.408,-0.495,-0.385,-0.578,0.078
Seq_7196,0.093,-0.407,-0.42,-0.207,0.025
Seq_7197,0.096,-0.389,-0.164,-0.321,0.253
Seq_7198,0.243,-0.593,-0.217,-0.465,0.205
Seq_7199,0.111,-0.605,-0.358,-0.478,0.096
Seq_7200,0.108,-0.537,-0.207,-0.47,0.139
Seq_7201,0.141,-0.467,-0.14,-0.672,0.126
Seq_7202,-0.202,-0.39,-0.194,-0.375,0.146
Seq_7203,0.003,-0.821,-0.387,-0.305,0.361
Seq_7204,0.42,-0.232,-0.906,0.005,0.246
Seq_7205,0.102,-0.274,-0.472,-0.448,0.111
Seq_7206,0.145,-0.585,-0.244,-0.266,0.244
Seq_7207,0.336,-0.443,-0.306,-0.524,0.168
Seq_7208,0.255,-0.42,-0.149,-0.411,-0.16
Seq_7209,-0.094,-0.267,-0.099,-0.113,-0.056
Seq_7210,0.698,-0.172,-0.558,0.332,-0.028
Seq_7211,0.257,-0.65,-0.224,-0.307,0.247
Seq_7212,0.016,-0.64,-0.344,-0.54,0.091
Seq_7213,-0.031,-0.918,-0.157,-0.492,0.197
Seq_7214,0.347,-0.713,-0.048,-0.365,0.046
Seq_7215,0.016,-0.61,-0.206,-0.436,0.118
Seq_7216,0.5,-0.142,-0.278,-0.407,0.006
Seq_7217,0.001,-0.46,-0.398,-0.396,0.131
Seq_7218,0.234,-0.763,-0.012,-0.262,0.108
Seq_7219,-0.129,-0.762,-0.35,-0.423,0.099
Seq_7220,-0.115,-0.685,0.001,-0.405,0.183
Seq_7221,0.005,-0.682,-0.279,-0.526,0.199
Seq_7222,-0.033,-0.384,-0.181,-0.253,0.165
Seq_7223,0.224,-0.569,-0.433,-0.447,0.057
Seq_7224,0.17,-0.738,-0.345,-0.604,0.112
Seq_7225,0.001,-0.488,-0.145,-0.432,0.158
Seq_7226,-0.009,-0.591,-0.32,-0.388,0.169
Seq_7227,0.431,-0.467,0.127,-0.376,-0.009
Seq_7228,0.18,-0.218,0.078,-0.054,-0.09
Seq_7229,0.218,-0.267,-0.292,-0.302,0.138
Seq_7230,-0.273,-0.705,-0.276,-0.45,0.289
Seq_7231,0.197,-0.46,-0.41,-0.482,0.197
Seq_7232,0.107,-0.539,-0.278,-0.489,0.131
Seq_7233,0.161,-0.267,-0.293,-0.435,0.073
Seq_7234,-0.059,-0.764,-0.327,-0.44,0.115
Seq_7235,0.032,-0.508,-0.207,-0.416,0.059
Seq_7236,0.195,-0.531,-0.21,-0.456,0.151
Seq_7237,0.196,-0.246,-0.392,-0.421,0.04
Seq_7238,1.093,-0.063,-0.388,-0.058,-0.139
Seq_7239,0.337,-0.583,-0.142,-0.471,0.198
Seq_7240,0.62,-0.536,0.41,-0.356,-0.277
Seq_7241,0.106,-0.573,-0.071,-0.47,0.093
Seq_7242,-0.0,-0.335,-0.302,-0.481,0.046
Seq_7243,0.317,-0.312,-0.617,-0.247,0.287
Seq_7244,0.049,-0.381,-0.375,-0.116,0.114
Seq_7245,0.009,-0.809,-0.203,-0.406,0.185
Seq_7246,0.074,-1.049,-0.346,-0.496,0.248
Seq_7247,0.328,-0.319,-0.149,-0.497,0.051
Seq_7248,0.016,-0.482,-0.252,-0.445,0.258
Seq_7249,0.027,-0.837,-0.356,-0.433,0.247
Seq_7250,0.043,-0.583,0.017,-0.422,0.06
Seq_7251,0.336,-0.148,-0.212,-0.374,-0.075
Seq_7252,0.365,-0.38,-0.423,-0.527,0.107
Seq_7253,-0.088,-0.366,-0.368,-0.363,0.086
Seq_7254,0.208,-0.3,-0.303,-0.56,0.168
Seq_7255,0.101,-0.608,-0.046,-0.419,-0.002
Seq_7256,-0.348,-0.517,-0.314,-0.464,0.119
Seq_7257,-0.009,-0.558,-0.267,-0.232,0.155
Seq_7258,0.294,-0.33,-0.161,-0.46,0.057
Seq_7259,0.003,-0.956,-0.436,-0.551,0.155
Seq_7260,0.154,-0.625,-0.198,-0.416,0.074
Seq_7261,-0.119,-0.491,-0.183,-0.472,0.283
Seq_7262,0.165,-0.559,-0.29,-0.412,0.16
Seq_7263,0.102,-0.511,-0.275,-0.432,0.196
Seq_7264,0.05,-0.198,-0.49,-0.446,0.077
